gene name,Closeness unDir,Degree unDir,Eccentricity unDir,Radiality unDir
ARIH2,0.000265252,277,0.333333333,3.128103277
PLCG2,0.000272851,458,0.333333333,3.180238332
TOR1A,0.000261028,217,0.333333333,3.097815293
ZNF148,0.000259471,186,0.333333333,3.086395233
CSF2,0.000255167,126,0.333333333,3.054121152
CIT,0.000281849,518,0.333333333,3.238331678
RELN,0.000269397,352,0.333333333,3.156901688
PTPRC,0.000274574,463,0.333333333,3.191658391
PARP4,0.000262605,228,0.333333333,3.109235353
FBL,0.00027972,554,0.333333333,3.224925521
RNF8,0.000260281,212,0.333333333,3.092353525
ESRRA,0.000254582,111,0.333333333,3.049652433
RFXAP,0.00027027,365,0.333333333,3.16285998
SLC29A1,0.000265534,273,0.333333333,3.130089374
DGKA,0.00026469,282,0.333333333,3.124131082
NR1H3,0.000258732,181,0.333333333,3.080933466
PJA2,0.000272405,391,0.333333333,3.177259186
DTYMK,0.000265816,281,0.333333333,3.132075472
FGFR1OP,0.000263574,254,0.333333333,3.116186693
IL1A,0.000262743,242,0.333333333,3.110228401
LIG3,0.000269324,345,0.333333333,3.156405164
PKIA,0.00026295,239,0.333333333,3.111717974
GRB14,0.000266454,292,0.333333333,3.136544191
C12orf29,0.000257931,163,0.333333333,3.074975174
PAK2,0.000276396,459,0.333333333,3.203574975
RAB28,0.00026448,262,0.333333333,3.122641509
MPHOSPH9,0.000271665,393,0.333333333,3.172293942
HELZ,0.000266383,292,0.333333333,3.136047666
ING3,0.000263644,251,0.333333333,3.116683217
SMIM8,0.000254001,102,0.333333333,3.045183714
CDC5L,0.000268097,331,0.333333333,3.14796425
RANBP9,0.000264971,270,0.333333333,3.12611718
FEM1B,0.000265745,288,0.333333333,3.131578947
MAP4K1,0.000268528,359,0.333333333,3.150943396
KPNA5,0.000262674,235,0.333333333,3.109731877
KPNA2,0.000278009,472,0.333333333,3.214001986
BAZ1A,0.000275938,463,0.333333333,3.200595829
CRK,0.000268745,366,0.333333333,3.152432969
APP,0.000292398,699,0.333333333,3.301886792
KPNA3,0.000270709,370,0.333333333,3.165839126
ATF6,0.000262398,231,0.5,3.10774578
EIF4E,0.000277546,487,0.5,3.21102284
SLC43A1,0.000256937,145,0.333333333,3.067527309
LIF,0.000257334,156,0.333333333,3.070506455
CENPI,0.00026178,258,0.333333333,3.103277061
YWHAB,0.00027248,415,0.333333333,3.17775571
GART,0.000277624,496,0.333333333,3.211519364
ACYP1,0.00026976,356,0.333333333,3.15938431
SOX4,0.000270636,356,0.333333333,3.165342602
TPR,0.000266312,308,0.333333333,3.135551142
HMGN1,0.00026976,353,0.333333333,3.15938431
NR2C1,0.000263783,267,0.333333333,3.117676266
PDCD4,0.000273448,403,0.333333333,3.184210526
RBM38,0.000265463,275,0.333333333,3.12959285
NGFR,0.000270124,360,0.333333333,3.161866931
IL2RG,0.00026738,369,0.333333333,3.142999007
CKAP5,0.000272702,404,0.333333333,3.179245283
TARBP1,0.000265745,279,0.333333333,3.131578947
RUNX1,0.000282167,564,0.333333333,3.240317776
TTLL12,0.000257599,160,0.333333333,3.072492552
SIAH1,0.000274198,420,0.333333333,3.18917577
DCP2,0.000264831,264,0.333333333,3.125124131
CDK13,0.000269687,346,0.333333333,3.158887786
ICOS,0.00027248,377,0.333333333,3.17775571
KIAA1033,0.000268097,315,0.333333333,3.14796425
SH2B2,0.000259808,206,0.333333333,3.088877855
XPO1,0.000293427,785,0.333333333,3.307845084
CYLD,0.000256213,145,0.333333333,3.062065541
CLP1,0.000266383,293,0.333333333,3.136047666
S1PR1,0.0002574,160,0.333333333,3.071002979
MS4A2,0.000254907,124,0.333333333,3.052135055
PTGS1,0.00026455,263,0.333333333,3.123138034
BLK,0.000269034,378,0.333333333,3.154419067
EIF2AK1,0.000261849,221,0.333333333,3.103773585
H3F3B,0.000263227,247,0.333333333,3.113704071
ANAPC10,0.000269542,346,0.333333333,3.157894737
NASP,0.000271076,351,0.333333333,3.168321748
CCNT1,0.000267237,322,0.333333333,3.142005958
PUM2,0.00027894,492,0.333333333,3.219960278
E2F5,0.000267881,331,0.333333333,3.146474677
RAB2A,0.000265675,280,0.333333333,3.131082423
PSEN2,0.000261917,223,0.333333333,3.104270109
GPD2,0.000261986,225,0.333333333,3.104766634
TWIST1,0.000257998,171,0.333333333,3.075471698
PRPF18,0.000266738,296,0.333333333,3.138530288
WDR77,0.000275103,439,0.333333333,3.195134062
SENP6,0.000269251,336,0.333333333,3.15590864
SLC25A4,0.000260349,199,0.333333333,3.09285005
CUL4A,0.000265745,289,0.333333333,3.131578947
AGTPBP1,0.000252908,91,0.333333333,3.0367428
LCK,0.000269542,415,0.333333333,3.157894737
IL1B,0.000258799,192,0.333333333,3.08142999
IL4R,0.000263227,276,0.333333333,3.113704071
CD80,0.000259134,180,0.5,3.083912612
LY9,0.000259673,188,0.333333333,3.087884806
ACD,0.000262812,243,0.333333333,3.110724926
CELF1,0.000267165,302,0.333333333,3.141509434
STAU2,0.00027049,357,0.333333333,3.164349553
LEP,0.000257666,165,0.333333333,3.072989076
IL5RA,0.000257599,160,0.333333333,3.072492552
BCL2L11,0.000261233,222,0.333333333,3.099304866
SHC1,0.000266312,365,0.333333333,3.135551142
NCL,0.000272405,420,0.333333333,3.177259186
NHP2L1,0.000258398,176,0.333333333,3.078450844
RBBP4,0.000286533,690,0.333333333,3.267130089
APEX1,0.000277085,495,0.333333333,3.208043694
CTNNB1,0.000292056,748,0.333333333,3.299900695
GLE1,0.000272257,392,0.333333333,3.176266137
STAG2,0.000271003,368,0.333333333,3.167825223
PPP2R2B,0.000266951,310,0.333333333,3.140019861
UBR2,0.000271813,370,0.333333333,3.173286991
POLR3F,0.000264131,253,0.333333333,3.120158888
ECD,0.000258465,168,0.333333333,3.078947368
SP100,0.000264131,262,0.333333333,3.120158888
USP13,0.000273,409,0.333333333,3.18123138
CD96,0.000257666,169,0.333333333,3.072989076
AKAP5,0.00025641,138,0.333333333,3.063555114
SHB,0.000253485,103,0.333333333,3.041211519
ENTPD4,0.000262812,234,0.333333333,3.110724926
RANBP2,0.000274424,429,0.333333333,3.190665343
GH1,0.000253678,102,0.333333333,3.042701092
SRC,0.000272183,452,0.333333333,3.175769613
AKAP10,0.000273823,408,0.333333333,3.186693148
IRS2,0.000276091,448,0.333333333,3.201588878
CBLB,0.000266596,318,0.333333333,3.137537239
AHR,0.000276396,467,0.333333333,3.203574975
PPM1B,0.000266596,291,0.333333333,3.137537239
GRK6,0.000267523,322,0.333333333,3.143992056
PDE3B,0.000257533,154,0.333333333,3.071996028
NPAT,0.000265322,276,0.333333333,3.128599801
KHDRBS1,0.000272035,399,0.333333333,3.174776564
AC004381.6,0.000261575,220,0.333333333,3.101787488
MNAT1,0.000269687,347,0.333333333,3.158887786
GPATCH8,0.000266028,276,0.333333333,3.133565045
TRRAP,0.000278009,495,0.333333333,3.214001986
ITGAV,0.000264971,288,0.333333333,3.12611718
AKT2,0.000271003,385,0.333333333,3.167825223
NRAS,0.000278164,488,0.333333333,3.214995035
TOP1,0.000290867,673,0.5,3.292949355
ZNF253,0.000256871,149,0.333333333,3.067030785
SPOP,0.000262329,232,0.333333333,3.107249255
FLT3,0.000262674,244,0.333333333,3.109731877
ZNF264,0.000261506,213,0.333333333,3.101290963
CCT4,0.000273598,422,0.333333333,3.185203575
EYA1,0.00026617,284,0.333333333,3.134558093
THOC1,0.000273748,406,0.333333333,3.186196624
PSMD11,0.000266951,320,0.333333333,3.140019861
DHX15,0.000292826,717,0.333333333,3.304369414
HIVEP1,0.000273823,414,0.333333333,3.186693148
CTPS1,0.000276091,440,0.333333333,3.201588878
SHOC2,0.000274876,411,0.333333333,3.193644489
TPGS2,0.000265393,268,0.333333333,3.129096326
EIF3A,0.000266028,292,0.333333333,3.133565045
TFRC,0.000269906,350,0.333333333,3.160377358
PTPN7,0.000267094,322,0.333333333,3.14101291
TAOK3,0.000270343,358,0.333333333,3.163356504
CD72,0.000257268,180,0.333333333,3.07000993
ITGB1BP1,0.000260078,194,0.333333333,3.090863952
ITGA2B,0.000257202,151,0.333333333,3.069513406
MFN1,0.000263435,242,0.333333333,3.115193644
CCNT2,0.000274348,425,0.333333333,3.190168818
TFDP1,0.000274876,451,0.333333333,3.193644489
C10orf137,0.000266028,287,0.333333333,3.133565045
IGF1,0.000259808,194,0.333333333,3.088877855
SMAD1,0.000277393,479,0.333333333,3.210029791
ZNF131,0.000260824,205,0.333333333,3.09632572
BLCAP,0.000263783,246,0.333333333,3.117676266
CLCA1,0.00025227,79,0.333333333,3.031777557
OSER1,0.000261506,213,0.333333333,3.101290963
NPTN,0.000265252,275,0.333333333,3.128103277
NME1,0.000271076,409,0.333333333,3.168321748
MIOS,0.000259943,193,0.333333333,3.089870904
MAP4K5,0.000270124,352,0.333333333,3.161866931
TGFBRAP1,0.000259875,191,0.333333333,3.089374379
RAN,0.000274048,425,0.333333333,3.188182721
DHX9,0.00027894,542,0.333333333,3.219960278
FER,0.000277085,451,0.333333333,3.208043694
LYST,0.000264271,263,0.333333333,3.121151936
DUSP1,0.000262812,242,0.333333333,3.110724926
PPARG,0.000268817,351,0.333333333,3.152929494
ETS1,0.000263227,276,0.333333333,3.113704071
DAPK3,0.000258198,170,0.333333333,3.076961271
CCDC130,0.000262536,227,0.333333333,3.108738828
ADIPOQ,0.000260417,201,0.333333333,3.093346574
CSNK2A1,0.000294551,818,0.333333333,3.314299901
WDR62,0.000258933,178,0.333333333,3.082423039
THPO,0.0002531,91,0.333333333,3.038232373
ILF2,0.000286287,613,0.333333333,3.265640516
PLCB4,0.000274048,403,0.333333333,3.188182721
RPL39L,0.000262123,218,0.5,3.105759682
CTNND1,0.000262605,241,0.333333333,3.109235353
TXNRD1,0.000264901,272,0.333333333,3.125620655
BTRC,0.000268384,336,0.333333333,3.149950348
MAPK8,0.00026976,396,0.333333333,3.15938431
TANK,0.00027049,367,0.333333333,3.164349553
PTBP1,0.000273,425,0.333333333,3.18123138
IL23A,0.000253807,107,0.333333333,3.043694141
NFYC,0.00026295,243,0.333333333,3.111717974
ARHGAP5,0.000258866,177,0.333333333,3.081926514
YTHDC2,0.00027049,364,0.333333333,3.164349553
TBX2,0.000253678,92,0.333333333,3.042701092
ZNF652,0.000263852,257,0.333333333,3.11817279
ITGA4,0.000273,418,0.333333333,3.18123138
MAPK1,0.000285063,679,0.333333333,3.258192651
B3GALT5,0.000253743,97,0.333333333,3.043197617
NOLC1,0.000279877,502,0.333333333,3.22591857
PPP1R16B,0.000269687,334,0.333333333,3.158887786
BPHL,0.00025413,102,0.333333333,3.046176763
POLR2D,0.000272257,406,0.333333333,3.176266137
FABP5,0.000267094,310,0.333333333,3.14101291
NFATC4,0.000254647,111,0.333333333,3.050148957
RNMT,0.000263992,262,0.333333333,3.119165839
USP12,0.000273823,403,0.333333333,3.186693148
GGCT,0.000263505,242,0.333333333,3.115690169
UBE2D1,0.00026738,326,0.333333333,3.142999007
ARIH1,0.000273448,402,0.333333333,3.184210526
RFC1,0.000269107,368,0.333333333,3.154915591
CR2,0.000261575,234,0.333333333,3.101787488
CCNA1,0.000263158,263,0.5,3.113207547
CSF2RA,0.000253485,118,0.333333333,3.041211519
IL4,0.000258398,176,0.333333333,3.078450844
FOXJ3,0.000265041,272,0.333333333,3.126613704
IMPA1,0.000263158,245,0.333333333,3.113207547
EXOSC9,0.000275255,474,0.5,3.19612711
HBP1,0.000268168,321,0.333333333,3.148460775
CSNK2A2,0.000277316,488,0.333333333,3.209533267
FCER1A,0.000259403,190,0.333333333,3.085898709
C18orf25,0.00026617,281,0.333333333,3.134558093
P2RX1,0.000253421,97,0.333333333,3.040714995
GIT2,0.000268889,330,0.333333333,3.153426018
BUB3,0.000274348,474,0.333333333,3.190168818
TSC22D2,0.00026617,289,0.333333333,3.134558093
IFNAR2,0.000273149,414,0.333333333,3.182224429
RRN3,0.000269614,341,0.333333333,3.158391261
CDC14B,0.000253807,103,0.333333333,3.043694141
HSF2,0.000270636,365,0.333333333,3.165342602
VAV2,0.000269614,367,0.333333333,3.158391261
TOP3A,0.000262192,234,0.333333333,3.106256207
SSRP1,0.000278629,501,0.333333333,3.217974181
EXOSC8,0.000272554,378,0.333333333,3.178252234
C6orf120,0.000251699,85,0.333333333,3.027308838
SYK,0.0002849,647,0.333333333,3.257199603
ANKRD17,0.000277162,464,0.333333333,3.208540218
SET,0.000287936,632,0.333333333,3.275571003
NUP153,0.000283849,585,0.333333333,3.250744786
ATIC,0.000291971,737,0.333333333,3.299404171
CD22,0.000257268,174,0.333333333,3.07000993
DDX39A,0.000275862,436,0.333333333,3.200099305
ALMS1,0.000270856,355,0.333333333,3.166832175
MED21,0.00026295,250,0.333333333,3.111717974
SAP18,0.00026434,264,0.333333333,3.121648461
PLAGL2,0.000262055,236,0.333333333,3.105263158
CDK7,0.00028177,554,0.333333333,3.237835154
CDKN2D,0.00025974,190,0.333333333,3.088381331
RAC2,0.000264201,292,0.333333333,3.120655412
ZNF91,0.000258665,182,0.333333333,3.080436941
TUBGCP3,0.000265745,288,0.333333333,3.131578947
COA1,0.000260349,202,0.333333333,3.09285005
ARNT,0.000269324,356,0.333333333,3.156405164
LPIN1,0.00026455,260,0.333333333,3.123138034
TBC1D31,0.000266596,293,0.333333333,3.137537239
IMPDH1,0.000259202,181,0.333333333,3.084409136
SIK3,0.000284414,566,0.333333333,3.254220457
CHMP2B,0.00027049,348,0.333333333,3.164349553
FXR1,0.000264271,270,0.333333333,3.121151936
CEP350,0.000269614,338,0.333333333,3.158391261
NUMA1,0.000258866,173,0.333333333,3.081926514
STK38,0.000271518,385,0.333333333,3.171300894
KPNB1,0.000278087,521,0.5,3.21449851
BTAF1,0.000276702,443,0.333333333,3.205561072
SPEN,0.000271592,385,0.333333333,3.171797418
LTN1,0.000265252,273,0.333333333,3.128103277
PFKM,0.000264061,263,0.333333333,3.119662363
SETX,0.000262674,230,0.333333333,3.109731877
PIAS3,0.000257202,155,0.333333333,3.069513406
RCN2,0.000269034,327,0.5,3.154419067
TRIM32,0.000273448,397,0.333333333,3.184210526
PASK,0.000265745,281,0.333333333,3.131578947
FASTKD2,0.00026469,269,0.333333333,3.124131082
RCC1,0.000281373,527,0.333333333,3.235352532
PRKCB,0.000269614,395,0.333333333,3.158391261
LBR,0.000290192,673,0.333333333,3.28897716
ESRRB,0.000259471,186,0.333333333,3.086395233
NUP155,0.000275028,452,0.333333333,3.194637537
PRPF4,0.00026617,314,0.333333333,3.134558093
EREG,0.000254972,116,0.333333333,3.052631579
PRPF40A,0.000265675,296,0.333333333,3.131082423
ANKRD40,0.000257467,157,0.333333333,3.071499503
ARHGAP4,0.000263089,261,0.333333333,3.112711023
C1orf21,0.000269251,327,0.333333333,3.15590864
PAX2,0.000261849,219,0.333333333,3.103773585
IFNGR1,0.000265393,286,0.333333333,3.129096326
TCF3,0.000271961,405,0.333333333,3.17428004
ZBTB6,0.000266596,303,0.333333333,3.137537239
U2SURP,0.000259,180,0.333333333,3.082919563
FMR1,0.00026688,300,0.333333333,3.139523337
RCBTB2,0.0002574,156,0.333333333,3.071002979
LPXN,0.000272777,423,0.333333333,3.179741807
CAND1,0.000296121,752,0.333333333,3.323237339
PUM1,0.000279252,500,0.333333333,3.221946375
ABCB1,0.00026448,271,0.333333333,3.122641509
EXOSC2,0.000272331,418,0.333333333,3.176762661
CBX3,0.000277469,511,0.333333333,3.210526316
SCAI,0.000257003,149,0.333333333,3.068023833
IL6ST,0.000265463,310,0.333333333,3.12959285
EML3,0.000256871,142,0.333333333,3.067030785
TNFRSF25,0.000263435,258,0.333333333,3.115193644
NR1H2,0.000263574,261,0.333333333,3.116186693
RSRC2,0.000269542,333,0.333333333,3.157894737
UBE2V2,0.000279018,478,0.333333333,3.220456802
DZIP3,0.000263089,247,0.333333333,3.112711023
BRPF1,0.000265534,290,0.333333333,3.130089374
CSTF2,0.00026448,285,0.333333333,3.122641509
DUSP6,0.000263922,263,0.333333333,3.118669315
PLAU,0.000254065,110,0.333333333,3.045680238
ZNF274,0.000260146,192,0.333333333,3.091360477
RAPGEF1,0.000281928,531,0.333333333,3.238828203
RELB,0.000263296,261,0.333333333,3.114200596
AMT,0.000255037,116,0.333333333,3.053128103
SNTB2,0.000257732,161,0.333333333,3.073485601
SNRPA1,0.000274801,434,0.333333333,3.193147964
TOP2B,0.000280112,517,0.333333333,3.227408143
ZNF324,0.000256279,139,0.333333333,3.062562066
ZNF85,0.000256805,149,0.333333333,3.06653426
ZW10,0.00026688,320,0.333333333,3.139523337
BDNF,0.000253807,93,0.333333333,3.043694141
MED6,0.000265604,279,0.333333333,3.130585899
RUVBL1,0.000267451,322,0.333333333,3.143495531
CD70,0.000261917,225,0.333333333,3.104270109
TOE1,0.000260688,214,0.333333333,3.095332671
PRDM2,0.000269397,338,0.333333333,3.156901688
UPF2,0.000276855,462,0.333333333,3.206554121
DAAM1,0.000276243,435,0.333333333,3.202581927
SMS,0.000272331,383,0.333333333,3.176762661
PPP1R2,0.000260349,198,0.333333333,3.09285005
MMACHC,0.000266596,286,0.333333333,3.137537239
YME1L1,0.00026441,263,0.333333333,3.122144985
YTHDC1,0.000263574,250,0.333333333,3.116186693
HMGXB4,0.000269397,328,0.333333333,3.156901688
EFNA1,0.000253614,99,0.333333333,3.042204568
FCHSD2,0.000270563,363,0.333333333,3.164846077
CAMLG,0.000262261,230,0.333333333,3.106752731
HNRNPA2B1,0.000286615,627,0.5,3.267626614
CBX5,0.000279955,515,0.333333333,3.226415094
ZNF804A,0.000259403,182,0.333333333,3.085898709
NCKAP1L,0.000266525,309,0.333333333,3.137040715
LARP4,0.000258933,174,0.333333333,3.082423039
SETBP1,0.000286041,554,0.5,3.264150943
SAP30,0.00026295,245,0.333333333,3.111717974
PPP1CC,0.000290276,691,0.333333333,3.289473684
QKI,0.000276472,435,0.333333333,3.2040715
CUL9,0.000256739,141,0.333333333,3.066037736
RHOH,0.000268817,343,0.333333333,3.152929494
GOSR1,0.000263435,241,0.333333333,3.115193644
C2CD5,0.000274198,408,0.333333333,3.18917577
DDX10,0.000267881,330,0.333333333,3.146474677
PABPC4,0.000271223,371,0.333333333,3.169314796
SLC33A1,0.000256805,149,0.333333333,3.06653426
MRAS,0.000259538,186,0.333333333,3.086891758
IPO13,0.000260756,201,0.333333333,3.095829196
PPP1R7,0.000261165,214,0.333333333,3.098808342
PRKCZ,0.000265957,316,0.333333333,3.13306852
ARFGEF1,0.00026738,306,0.333333333,3.142999007
ADAM17,0.000263505,249,0.333333333,3.115690169
TACR2,0.000263783,253,0.333333333,3.117676266
DKK1,0.000253229,94,0.333333333,3.039225422
PHF3,0.000283768,557,0.333333333,3.250248262
USP33,0.000265322,277,0.333333333,3.128599801
MX2,0.000255102,129,0.333333333,3.053624628
NUP160,0.000273,405,0.333333333,3.18123138
ARHGEF1,0.000267165,310,0.333333333,3.141509434
PTK2,0.000278707,512,0.333333333,3.218470705
CBL,0.000276625,493,0.333333333,3.205064548
SPRY2,0.000265887,295,0.333333333,3.132571996
ASNS,0.000259538,196,0.333333333,3.086891758
SLC25A40,0.000263089,246,0.333333333,3.112711023
PXN,0.00026178,260,0.333333333,3.103277061
CUL1,0.000274048,444,0.333333333,3.188182721
DLG3,0.000254065,107,0.333333333,3.045680238
ZNF24,0.000257467,151,0.333333333,3.071499503
ZNF292,0.000260688,204,0.333333333,3.095332671
CNOT4,0.000263992,254,0.333333333,3.119165839
COPS5,0.00028082,547,0.333333333,3.231876862
GNB2L1,0.000262812,251,0.333333333,3.110724926
MGAT3,0.000256674,140,0.333333333,3.065541212
ZBTB11,0.00026976,337,0.333333333,3.15938431
HIST1H1E,0.000257533,152,0.333333333,3.071996028
PPIG,0.000266028,290,0.333333333,3.133565045
MICU2,0.000269469,344,0.333333333,3.157398213
PPP2CA,0.000293083,718,0.333333333,3.305858987
FNBP4,0.000270709,353,0.333333333,3.165839126
UBE2H,0.00026688,306,0.333333333,3.139523337
ACTN4,0.000271592,375,0.333333333,3.171797418
PTPN22,0.000263574,275,0.333333333,3.116186693
EIF4G1,0.000264831,284,0.333333333,3.125124131
EIF1B,0.000265463,270,0.333333333,3.12959285
SUCLA2,0.000268601,331,0.333333333,3.151439921
IL12B,0.000261849,229,0.333333333,3.103773585
SF3B1,0.000281611,540,0.333333333,3.236842105
ZBED4,0.000259808,190,0.333333333,3.088877855
STAT5A,0.000270783,408,0.333333333,3.16633565
WDR82,0.000275786,426,0.333333333,3.199602781
IL2RB,0.000265816,344,0.333333333,3.132075472
ANGPT1,0.000259067,179,0.333333333,3.083416087
SNAI2,0.000261438,215,0.333333333,3.100794439
PMS1,0.000268745,347,0.333333333,3.152432969
MARCH7,0.000278707,487,0.333333333,3.218470705
LPIN2,0.000262467,227,0.333333333,3.108242304
IFNG,0.00026976,369,0.333333333,3.15938431
IRF1,0.000270197,385,0.333333333,3.162363456
HMGN3,0.000268168,319,0.333333333,3.148460775
ARPP19,0.000259403,189,0.333333333,3.085898709
MFHAS1,0.000263922,254,0.333333333,3.118669315
NCOR2,0.000280112,524,0.333333333,3.227408143
FBXO21,0.000264061,253,0.333333333,3.119662363
VPS8,0.000265041,262,0.333333333,3.126613704
PCF11,0.000273149,399,0.333333333,3.182224429
SMARCA5,0.000279018,515,0.333333333,3.220456802
STK17A,0.000268962,353,0.333333333,3.153922542
PDCD10,0.000271887,376,0.333333333,3.173783515
ZNF124,0.000259134,178,0.333333333,3.083912612
ALOX5,0.000272851,395,0.333333333,3.180238332
ANGPT2,0.000256148,138,0.333333333,3.061569017
TCF7,0.000260552,210,0.333333333,3.094339623
BICD2,0.000263505,245,0.333333333,3.115690169
MTF1,0.000259605,187,0.333333333,3.087388282
MCL1,0.000267953,336,0.333333333,3.146971202
CTBP2,0.000268962,329,0.333333333,3.153922542
ZNF195,0.000265745,276,0.333333333,3.131578947
VEGFC,0.000273,396,0.333333333,3.18123138
KAT2A,0.000268528,331,0.333333333,3.150943396
XPC,0.000262881,239,0.333333333,3.11122145
CHERP,0.000258532,174,0.333333333,3.079443893
NDRG1,0.000263783,255,0.333333333,3.117676266
ID3,0.000261097,224,0.333333333,3.098311817
RPLP0,0.000263505,263,0.333333333,3.115690169
U2AF2,0.000260146,216,0.333333333,3.091360477
USP24,0.000259134,183,0.333333333,3.083912612
DDX3Y,0.000254388,108,0.333333333,3.04816286
BRAF,0.000272405,401,0.333333333,3.177259186
KPNA4,0.000270051,351,0.333333333,3.161370407
PES1,0.000260281,202,0.333333333,3.092353525
TEK,0.000266241,307,0.333333333,3.135054618
FMNL1,0.000264971,280,0.333333333,3.12611718
ZFYVE16,0.000258198,165,0.333333333,3.076961271
CUL3,0.000278862,508,0.333333333,3.219463754
ROCK2,0.000268962,333,0.333333333,3.153922542
SMC5,0.000261165,213,0.333333333,3.098808342
DCAF7,0.000262467,229,0.333333333,3.108242304
JAK2,0.000269469,404,0.333333333,3.157398213
NLRP1,0.000268025,325,0.333333333,3.147467726
KCNA4,0.000254647,108,0.333333333,3.050148957
RAP1B,0.000278242,486,0.333333333,3.215491559
EIF4H,0.000269978,349,0.333333333,3.160873883
COX5B,0.000256542,137,0.333333333,3.064548163
AHCTF1,0.000263644,258,0.333333333,3.116683217
PFAS,0.00026688,289,0.333333333,3.139523337
PARP2,0.000269251,336,0.333333333,3.15590864
GUCY1A3,0.000252717,86,0.333333333,3.035253227
SEPT2,0.000257334,152,0.333333333,3.070506455
YWHAQ,0.000273748,423,0.333333333,3.186196624
ADNP2,0.000268312,324,0.333333333,3.149453823
LIMS1,0.000260756,219,0.333333333,3.095829196
ZNF273,0.000262192,230,0.333333333,3.106256207
ADAR,0.00027933,503,0.333333333,3.2224429
TRIM13,0.00026441,263,0.333333333,3.122144985
E2F2,0.000271813,389,0.5,3.173286991
TIAM1,0.000279486,485,0.333333333,3.223435948
ABCE1,0.000272777,428,0.333333333,3.179741807
SMAD2,0.000275938,489,0.333333333,3.200595829
NBR1,0.000257931,154,0.333333333,3.074975174
PCYT1A,0.000259808,188,0.333333333,3.088877855
PNPLA6,0.000255951,140,0.333333333,3.060079444
EIF2AK2,0.000265182,287,0.333333333,3.127606753
VDR,0.000261712,243,0.333333333,3.102780536
KRT12,0.000251699,75,0.333333333,3.027308838
KPNA1,0.000268673,346,0.333333333,3.151936445
IRF8,0.00027137,411,0.333333333,3.170307845
SHANK2,0.000261438,206,0.333333333,3.100794439
CDC27,0.000276091,474,0.333333333,3.201588878
SHMT2,0.000263366,237,0.333333333,3.11469712
ARAF,0.000268601,342,0.333333333,3.151439921
STAT2,0.00026448,282,0.333333333,3.122641509
FBXL4,0.000263574,248,0.333333333,3.116186693
TAF6L,0.000252143,73,0.333333333,3.030784508
NKTR,0.000269251,345,0.333333333,3.15590864
ZNF143,0.000269397,354,0.333333333,3.156901688
NAT6,0.000247954,51,0.333333333,2.997517378
HIST1H2BD,0.000254518,114,0.333333333,3.049155909
UBTF,0.000265463,285,0.333333333,3.12959285
DOCK1,0.000252972,94,0.333333333,3.037239325
SLC23A2,0.000256345,137,0.333333333,3.06305859
AKIRIN2,0.000263296,242,0.333333333,3.114200596
NFIB,0.000284252,536,0.333333333,3.253227408
USP8,0.000267809,313,0.333333333,3.145978153
IFNA4,0.00025582,127,0.333333333,3.059086395
SUMO4,0.000259067,175,0.333333333,3.083416087
BTN2A1,0.000256937,145,0.333333333,3.067527309
HOXD3,0.000250063,60,0.333333333,3.014399206
CDC42EP3,0.000262261,228,0.333333333,3.106752731
MTF2,0.000276319,463,0.333333333,3.203078451
SUMO3,0.000258465,177,0.333333333,3.078947368
CD55,0.000268673,332,0.333333333,3.151936445
ZBTB7A,0.000255037,119,0.333333333,3.053128103
HBEGF,0.00025582,143,0.333333333,3.059086395
TERT,0.00025974,200,0.333333333,3.088381331
SPON1,0.000248324,57,0.333333333,3.000496524
PTPN1,0.000266809,329,0.333333333,3.139026812
CHMP1A,0.000259403,181,0.333333333,3.085898709
SECISBP2L,0.000269251,336,0.333333333,3.15590864
SNW1,0.000279564,528,0.333333333,3.223932473
HUS1,0.000261506,220,0.333333333,3.101290963
TXN,0.000273373,399,0.333333333,3.183714002
PSMB2,0.000261438,233,0.333333333,3.100794439
CDK19,0.000274574,417,0.333333333,3.191658391
BCAS2,0.000266028,282,0.333333333,3.133565045
SLC31A1,0.00026096,207,0.333333333,3.097318769
SMARCB1,0.000266241,304,0.333333333,3.135054618
PSMD14,0.000273149,429,0.333333333,3.182224429
RANBP1,0.000267308,322,0.333333333,3.142502483
IL10RA,0.000265322,317,0.333333333,3.128599801
WDR43,0.000261028,204,0.333333333,3.097815293
TTBK2,0.000261917,219,0.333333333,3.104270109
PLCH1,0.000259,175,0.333333333,3.082919563
BLNK,0.000268168,373,0.333333333,3.148460775
NLE1,0.000259067,185,0.333333333,3.083416087
RBM6,0.00026462,269,0.333333333,3.123634558
GTF2H3,0.000271739,377,0.333333333,3.172790467
RALGAPA1,0.000267809,316,0.333333333,3.145978153
ANP32E,0.000272777,408,0.333333333,3.179741807
FAM175B,0.000261575,223,0.333333333,3.101787488
ZNF117,0.00025974,188,0.333333333,3.088381331
P2RY10,0.000257666,158,0.333333333,3.072989076
MYBL1,0.00026001,188,0.333333333,3.090367428
IGFBP5,0.000259134,179,0.333333333,3.083912612
AZI1,0.000256476,142,0.333333333,3.064051639
AKAP11,0.000274123,405,0.333333333,3.188679245
PPP1R8,0.000277469,459,0.333333333,3.210526316
SPIB,0.000262192,237,0.333333333,3.106256207
SLC25A36,0.000268889,323,0.333333333,3.153426018
SMAD5,0.000260688,211,0.333333333,3.095332671
GATA2,0.000255167,122,0.333333333,3.054121152
JAK3,0.000271592,404,0.333333333,3.171797418
INPPL1,0.00026178,222,0.333333333,3.103277061
